europeana_id,value,upvotes,downvotes,recommendation
KYD1869,wicker fence,19,0,accept
KYD1870,a village,16,0,accept
KYD1870,evening sky,2,0,accept
KYD1870,green forest,13,0,accept
KYD1870,green trees,13,0,accept
KYD1870,painted landscape,22,0,accept
KYD1870,path,12,0,accept
KYD1870,poplar tree,2,0,accept
KYD1870,red roofs,10,1,accept
KYD1870,red skirt,12,0,accept
KYD1870,river,22,0,accept
KYD1870,riverbank,13,0,accept
KYD1870,some damage,9,0,accept
KYD1870,sunset,13,0,accept
KYD1870,swans,18,0,accept
KYD1870,tall cypress trees,11,1,accept
KYD1870,thatched roofs,2,0,accept
KYD1870,two houses,18,0,accept
KYD1870,white blouse,11,0,accept
KYD1870,white walls,18,0,accept
KYD1870,woman,22,0,accept
KYD1870,wooden boat,18,0,accept
KYD1870,wooden fence,7,0,accept
KYD1871,Dirt road,8,2,accept
KYD1871,House,15,0,accept
KYD1871,Lovers,13,0,accept
KYD1871,Reed roof,14,1,accept
KYD1871,Small trees,9,0,accept
KYD1871,Sunflowers,15,0,accept
KYD1871,Wooden fence,11,0,accept
KYD1871,blurred sky,2,0,accept
KYD1871,dark skirt,25,3,accept
KYD1871,go away petro with natalka from the mother approaching with a rolling pin,19,0,accept
KYD1871,man in traditional folk clothing,18,0,accept
KYD1871,mother,22,0,accept
KYD1871,rural scene,24,0,accept
KYD1871,signs of age and wear,15,2,accept
KYD1871,thatched roof,2,0,accept
KYD1871,traditional folk clothing,24,0,accept
KYD1871,two buckets,24,0,accept
KYD1871,well,6,0,accept
KYD1871,white shirt,28,0,accept
KYD1871,wicker fence,2,0,accept
KYD1871,woman in traditional folk clothing,24,0,accept
KYD1871,woman in white shirt and dark skirt,17,0,accept
KYD1871,wooden barrel,16,3,accept
KYD1872,Dirt road,9,0,accept
KYD1872,Original title on,11,0,accept
KYD1872,Reed roofs,10,1,accept
KYD1872,Traditional clothing,11,0,accept
KYD1872,Village,9,0,accept
KYD1872,Wooden fence,9,0,accept
KYD1872,black hat,22,0,accept
KYD1872,black horse,21,0,accept
KYD1872,blue sky,2,0,accept
KYD1872,bouquet,20,0,accept
KYD1872,green field,17,0,accept
KYD1872,ikhav kozak za dunaj,14,0,accept
KYD1872,kozak,26,0,accept
KYD1872,large tree,12,0,accept
KYD1872,man,22,0,accept
KYD1872,pink skirt,9,3,accept
KYD1872,poplar tree,2,0,accept
KYD1872,red coat,22,0,accept
KYD1872,rural scene,18,0,accept
KYD1872,thatched roofs,2,0,accept
KYD1872,visible signs of age and wear,12,7,accept
KYD1872,white blouse,16,0,accept
KYD1872,wicker fence,2,0,accept
KYD1872,woman,18,0,accept
KYD1873,Countryside,9,0,accept
KYD1873,Village,9,0,accept
KYD1873,blue blurred sky,2,0,accept
KYD1873,bushes,7,0,accept
KYD1873,chimney,2,0,accept
KYD1873,damage,16,0,accept
KYD1873,dirt path,2,0,accept
KYD1873,distant wood,2,0,accept
KYD1873,fence,14,0,accept
KYD1873,floral headpiece,12,0,accept
KYD1873,girls,8,3,accept
KYD1873,girls is peering out,10,2,accept
KYD1873,house,14,0,accept
KYD1873,mallow flowers,2,0,accept
KYD1873,necklace,2,0,accept
KYD1873,painting,22,0,accept
KYD1873,poplar tree,2,0,accept
KYD1873,red dress,18,0,accept
KYD1873,rural scene,12,0,accept
KYD1873,small window,18,0,accept
KYD1873,thatched roof,18,0,accept
KYD1873,traditional attire,22,0,accept
KYD1873,trees,18,0,accept
KYD1873,visible cracks,16,0,accept
KYD1873,white blouse,13,0,accept
KYD1873,white shirt,2,0,accept
KYD1873,wildflowers,12,5,accept
KYD1873,woman,18,0,accept
KYD1874,Blooming bushes,7,0,accept
KYD1874,Smoke,4,2,accept
KYD1874,Sunday morning,11,0,accept
KYD1874,a few other figures,15,0,accept
KYD1874,blue roof,16,0,accept
KYD1874,blurred blue sky,2,0,accept
KYD1874,church,24,0,accept
KYD1874,colorful painting,10,0,accept
KYD1874,dirt path,12,0,accept
KYD1874,distant trees,2,0,accept
KYD1874,fence,1,0,accept
KYD1874,flowering bushes,18,0,accept
KYD1874,gate with wicket,2,0,accept
KYD1874,golden crosses,12,0,accept
KYD1874,mother and child,15,0,accept
KYD1874,onion domes,8,3,accept
KYD1874,poplar tree,2,0,accept
KYD1874,red roof,12,0,accept
KYD1874,small house,10,0,accept
KYD1874,traditional clothing,18,0,accept
KYD1874,trees,18,0,accept
KYD1874,two figures,9,0,accept
KYD1874,village landscape with a church,18,0,accept
KYD1874,village scene,17,0,accept
KYD1874,visible signs of age and wear,12,5,accept
KYD1874,wooden fence,18,0,accept
KYD1875,a little boy,23,0,accept
KYD1875,blue and brown embroidered collar,23,0,accept
KYD1875,blue eyes,4,0,accept
KYD1875,boy,23,0,accept
KYD1875,cracks on skin,3,6,reject
KYD1875,embroidered shirt,8,0,accept
KYD1875,pale white background,4,0,accept
KYD1875,portrait,22,0,accept
KYD1875,portrait of a little boy,23,0,accept
KYD1875,visible cracks,0,1,reject
KYD1875,wear,14,3,accept
KYD1875,wear on fabric,2,8,reject
KYD1875,white shirt,19,0,accept
KYD1875,young boy,23,0,accept
KYD1876,Damage,8,0,accept
KYD1876,a man,22,0,accept
KYD1876,colorful embroidered tie,3,15,reject
KYD1876,dark hair,5,0,accept
KYD1876,dark jacket,18,0,accept
KYD1876,embroidered shirt,4,0,accept
KYD1876,formal portrait,15,0,accept
KYD1876,man,22,0,accept
KYD1876,peeling paint,18,0,accept
KYD1876,portrait,22,0,accept
KYD1876,portrait of a man,18,0,accept
KYD1876,visible cracks,18,0,accept
KYD1876,white shirt,12,2,accept
KYD1876,white shirt with colours,13,0,accept
KYD1877,Blue pantalons,14,0,accept
KYD1877,Protector,11,2,accept
KYD1877,Red hair,9,5,accept
KYD1877,Sword,11,0,accept
KYD1877,Traditional clothing,13,0,accept
KYD1877,birch tree,3,0,accept
KYD1877,blue skirt,4,7,reject
KYD1877,blue with pink sky,3,0,accept
KYD1877,green skirt,11,2,accept
KYD1877,horse,22,0,accept
KYD1877,horse's reins,18,0,accept
KYD1877,house,12,2,accept
KYD1877,kozak,20,0,accept
KYD1877,kozak parting for a military campaign,17,0,accept
KYD1877,man in blue skirt and orange shirt,4,3,accept
KYD1877,man in white shirt and red hat,17,1,accept
KYD1877,orange shirt,21,0,accept
KYD1877,painted folk scene,8,2,accept
KYD1877,poplar tree,3,0,accept
KYD1877,red hat,9,11,reject
KYD1877,signs of age and wear,15,0,accept
KYD1877,trees,12,2,accept
KYD1877,white blouse,18,0,accept
KYD1877,white shirt,11,2,accept
KYD1877,woman in white blouse and green skirt,22,0,accept
KYD1877,wooden fence,17,0,accept
KYD1878,Countryside,7,0,accept
KYD1878,Stork,9,0,accept
KYD1878,White duck,6,8,reject
KYD1878,a village,17,3,accept
KYD1878,birch tree,7,0,accept
KYD1878,distant wood,2,0,accept
KYD1878,eveneng sky,2,0,accept
KYD1878,garden,7,0,accept
KYD1878,grey roof,18,0,accept
KYD1878,"large patches of dark, possibly burnt, material",13,4,accept
KYD1878,lily pads,18,0,accept
KYD1878,lush greenery,16,0,accept
KYD1878,orange shutters,16,0,accept
KYD1878,poplar tree,2,0,accept
KYD1878,red boat,18,0,accept
KYD1878,rural landscape,24,0,accept
KYD1878,small pond,11,5,accept
KYD1878,spruce tree,2,0,accept
KYD1878,trees,16,0,accept
KYD1878,white house,14,0,accept
KYD1878,white picket fence,16,0,accept
KYD1878,white swan,3,10,reject
KYD1879,River,10,0,accept
KYD1879,birch trees,17,0,accept
KYD1879,blurred blue sky,4,0,accept
KYD1879,brown-trunked trees,16,0,accept
KYD1879,flowering bushes,15,0,accept
KYD1879,grassy banks,12,0,accept
KYD1879,impressionistic style,3,0,accept
KYD1879,landscape over the river,23,0,accept
KYD1879,oak tree,3,0,accept
KYD1879,reeds,16,0,accept
KYD1879,"serene, natural landscape",17,0,accept
KYD1879,small wooden stump,21,0,accept
KYD1879,water lilies,4,0,accept
KYD1879,white swans,22,0,accept
KYD1879,winding path,19,0,accept
KYD1880,Lady,5,1,accept
KYD1880,Redhead,11,0,accept
KYD1880,Rich,5,5,tie
KYD1880,Rose bushes,15,0,accept
KYD1880,blue dress,28,0,accept
KYD1880,daughter,21,0,accept
KYD1880,distant wood,2,0,accept
KYD1880,evening sky,2,0,accept
KYD1880,hill side,2,0,accept
KYD1880,houses,22,0,accept
KYD1880,painting,22,0,accept
KYD1880,panna,16,0,accept
KYD1880,red roses,21,0,accept
KYD1880,river,20,0,accept
KYD1880,signs of age,11,0,accept
KYD1880,the gentleman`s daughter (panna) near rose bushes,17,0,accept
KYD1880,trees,22,0,accept
KYD1880,wear,22,0,accept
KYD1880,woman,24,0,accept
KYD1881,Boat,13,0,accept
KYD1881,Geese,11,0,accept
KYD1881,a man,24,0,accept
KYD1881,a village,23,0,accept
KYD1881,blue bucket,7,0,accept
KYD1881,blue evening sky,2,0,accept
KYD1881,damage,9,0,accept
KYD1881,distant thatched houses,2,0,accept
KYD1881,ducks,24,3,accept
KYD1881,flock of birds,27,0,accept
KYD1881,houses,23,0,accept
KYD1881,painting,20,0,accept
KYD1881,pond,20,0,accept
KYD1881,reflections on the water,3,0,accept
KYD1881,rural landscape,27,0,accept
KYD1881,skein of geese,4,0,accept
KYD1881,trees,23,0,accept
KYD1881,two women,17,0,accept
KYD1881,visible signs of age,15,0,accept
KYD1881,well crane,2,0,accept
KYD1881,windmill,13,3,accept
KYD1881,wooden well,27,0,accept
KYD1882,Small house in the background,7,0,accept
KYD1882,Trees,3,0,accept
KYD1882,barefoot,20,0,accept
KYD1882,basket,9,2,accept
KYD1882,blue headband,16,0,accept
KYD1882,blue sky,2,0,accept
KYD1882,earring,2,0,accept
KYD1882,girl,9,3,accept
KYD1882,girl with a carrying pole,7,3,accept
KYD1882,long skirt,22,0,accept
KYD1882,necklase,7,0,accept
KYD1882,oil on canvas,6,3,accept
KYD1882,pink apron,2,0,accept
KYD1882,red vest,24,0,accept
KYD1882,road,7,0,accept
KYD1882,rural setting,9,0,accept
KYD1882,shadow,7,0,accept
KYD1882,thatched roof,2,0,accept
KYD1882,traditional folk attire,24,0,accept
KYD1882,trees,10,0,accept
KYD1882,white blouse,18,0,accept
KYD1882,woman,24,0,accept
KYD1882,wooden bucket,22,0,accept
KYD1882,yoke,6,0,accept
KYD1883,Large tree,6,0,accept
KYD1883,Summer,7,0,accept
KYD1883,Village,6,0,accept
KYD1883,White birds,7,0,accept
KYD1883,a traditional house with a thatched roof,13,0,accept
KYD1883,blue sky,3,0,accept
KYD1883,dirt path,18,0,accept
KYD1883,green yard,3,0,accept
KYD1883,horse,12,0,accept
KYD1883,large green tree,9,1,accept
KYD1883,oil painting,16,0,accept
KYD1883,on the yard,12,0,accept
KYD1883,red skirt,18,0,accept
KYD1883,small figures,13,0,accept
KYD1883,smaller building,14,0,accept
KYD1883,thatched roof,12,0,accept
KYD1883,white blouse,18,0,accept
KYD1883,white house,22,0,accept
KYD1883,woman,18,0,accept
KYD1884,Summer,7,0,accept
KYD1884,Village,8,0,accept
KYD1884,White house,9,0,accept
KYD1884,a child,20,0,accept
KYD1884,a dirt path,16,0,accept
KYD1884,a person,4,1,accept
KYD1884,a rural scene,22,0,accept
KYD1884,a thatched-roof house,20,0,accept
KYD1884,a vertical crack in the center,22,0,accept
KYD1884,an oil painting,12,0,accept
KYD1884,blue sky,3,0,accept
KYD1884,chimney,3,0,accept
KYD1884,near the house,16,0,accept
KYD1884,shadow,3,0,accept
KYD1884,trees,16,0,accept
KYD1884,two adults,18,0,accept
KYD1885,Beehouses,9,0,accept
KYD1885,Eldelry,15,0,accept
KYD1885,Gathering,15,0,accept
KYD1885,Kids,15,0,accept
KYD1885,Knife,11,0,accept
KYD1885,Meal,15,0,accept
KYD1885,Musical instrument,15,0,accept
KYD1885,Traditional dishes,15,0,accept
KYD1885,Wooden objects,15,0,accept
KYD1885,a white cloth on ground,17,0,accept
KYD1885,blue pants,16,0,accept
KYD1885,dark dress,2,11,reject
KYD1885,drink,20,0,accept
KYD1885,food,24,0,accept
KYD1885,garden,2,0,accept
KYD1885,guest from zaporizhya,20,0,accept
KYD1885,jar,2,0,accept
KYD1885,man in red shawl,13,6,accept
KYD1885,man in white shirt,14,0,accept
KYD1885,older man in white robe,4,5,reject
KYD1885,painting,20,0,accept
KYD1885,red headscarf,13,1,accept
KYD1885,red object,7,6,accept
KYD1885,red shawl,2,9,reject
KYD1885,rural setting,26,0,accept
KYD1885,small object,2,9,reject
KYD1885,summer straw hut in the garden,2,0,accept
KYD1885,table,1,5,reject
KYD1885,white robe,4,4,tie
KYD1885,white shirt,20,0,accept
KYD1885,woman in dark dress,20,5,accept
KYD1885,young boy in white shirt,24,0,accept
KYD1886,Black horse,8,1,accept
KYD1886,White house,7,0,accept
KYD1886,a road in the village,15,0,accept
KYD1886,blue blurred sky,2,0,accept
KYD1886,cart,11,0,accept
KYD1886,dark skirt,14,0,accept
KYD1886,groom and bride,2,0,accept
KYD1886,horses,21,0,accept
KYD1886,long stick,14,0,accept
KYD1886,oil painting,13,0,accept
KYD1886,rural scene,16,0,accept
KYD1886,several people,17,0,accept
KYD1886,small child,14,0,accept
KYD1886,thatched roof,2,0,accept
KYD1886,two horses,12,0,accept
KYD1886,wedding hazards,18,0,accept
KYD1886,wet wether,3,0,accept
KYD1886,white blouse,14,0,accept
KYD1886,white horse,11,0,accept
KYD1886,woman,16,0,accept
KYD1887,Red skirt,9,0,accept
KYD1887,White blouse,8,0,accept
KYD1887,distant willage,2,0,accept
KYD1887,distant wood,2,0,accept
KYD1887,embroidered skirt,2,0,accept
KYD1887,grey sky,2,0,accept
KYD1887,horse,20,0,accept
KYD1887,houses,9,0,accept
KYD1887,man,20,0,accept
KYD1887,metal bucket,14,0,accept
KYD1887,near the footbridge,10,4,accept
KYD1887,oil painting,14,0,accept
KYD1887,rural scene,16,0,accept
KYD1887,smal river,15,0,accept
KYD1887,summer,9,0,accept
KYD1887,traditional attire,18,0,accept
KYD1887,traditional ukranian wear,15,0,accept
KYD1887,trees,9,0,accept
KYD1887,visible brushstrokes,11,0,accept
KYD1887,water,9,0,accept
KYD1887,wear,14,0,accept
KYD1887,white shirt,9,0,accept
KYD1887,willage,5,1,accept
KYD1887,willow tree,2,0,accept
KYD1887,woman,20,0,accept
KYD1888,blue dress,5,1,accept
KYD1888,blue sky,2,0,accept
KYD1888,boat,2,0,accept
KYD1888,body of water,14,0,accept
KYD1888,bridge,2,0,accept
KYD1888,flowering bushes,2,0,accept
KYD1888,flying birds,7,0,accept
KYD1888,houses,18,0,accept
KYD1888,landscape of a village,18,0,accept
KYD1888,light blue skirt,7,0,accept
KYD1888,painting,16,0,accept
KYD1888,painting on glass,2,0,accept
KYD1888,path,12,0,accept
KYD1888,person,16,0,accept
KYD1888,poplar tree,2,0,accept
KYD1888,red roofs,16,0,accept
KYD1888,red shutters,12,0,accept
KYD1888,rural landscape,18,0,accept
KYD1888,small lake,11,0,accept
KYD1888,swans,18,0,accept
KYD1888,trees,18,0,accept
KYD1888,visible signs of wear and tear,7,0,accept
KYD1888,white fence,7,0,accept
KYD1888,white walls,10,0,accept
KYD1889,Birds in wather,7,0,accept
KYD1889,White house,7,0,accept
KYD1889,a village,21,0,accept
KYD1889,dirt path,12,0,accept
KYD1889,foliage,9,0,accept
KYD1889,green hills,7,2,accept
KYD1889,oil painting,9,3,accept
KYD1889,pond,16,0,accept
KYD1889,poplar tree,3,0,accept
KYD1889,rural landscape,20,0,accept
KYD1889,signs of age,9,0,accept
KYD1889,small heels,9,3,accept
KYD1889,small white house,15,0,accept
KYD1889,thatched roof,14,0,accept
KYD1889,trees,19,0,accept
KYD1889,visible texture,9,0,accept
KYD1889,white sky,3,0,accept
KYD1889,white swans,20,0,accept
KYD1890,bushes,9,0,accept
KYD1890,cypress-like trees,8,2,accept
KYD1890,dirt path,10,2,accept
KYD1890,distant wood,2,0,accept
KYD1890,evening landscape,20,0,accept
KYD1890,evening sky,2,0,accept
KYD1890,green field,20,0,accept
KYD1890,"large, dense tree",16,0,accept
KYD1890,painting,14,0,accept
KYD1890,poplar tree,2,0,accept
KYD1890,red roof,1,2,reject
KYD1890,road,9,0,accept
KYD1890,rural landscape,16,0,accept
KYD1890,scratches,9,2,accept
KYD1890,small house,18,0,accept
KYD1890,sun,4,10,reject
KYD1890,sunsat,7,3,accept
KYD1890,trees,20,0,accept
KYD1890,visible cracks,11,2,accept
KYD1891,background blue,10,0,accept
KYD1891,blue background,11,0,accept
KYD1891,buds,5,1,accept
KYD1891,canvas,13,5,accept
KYD1891,flowers,24,0,accept
KYD1891,green stems,18,0,accept
KYD1891,leaves,19,0,accept
KYD1891,painting,19,0,accept
KYD1891,pink roses,19,1,accept
KYD1891,red roses,9,0,accept
KYD1891,visible texture,12,1,accept
KYD1891,wear,0,3,reject
KYD1891,white daisies,19,0,accept
KYD1891,yellow daffodils,22,0,accept
KYD1892,Cross necklace,6,0,accept
KYD1892,Traditional clothing,11,0,accept
KYD1892,a father with his daughter,20,0,accept
KYD1892,black cap,20,0,accept
KYD1892,blue and red beaded necklace,20,0,accept
KYD1892,brown eyes,2,0,accept
KYD1892,canvas,20,0,accept
KYD1892,dark blurred background,2,0,accept
KYD1892,dark jacket,20,0,accept
KYD1892,daughter,15,0,accept
KYD1892,father,20,0,accept
KYD1892,floral wreath,16,0,accept
KYD1892,man,20,0,accept
KYD1892,mustache,2,0,accept
KYD1892,painted portrait,16,0,accept
KYD1892,portrait of a father with his daughter,15,0,accept
KYD1892,red dress,20,0,accept
KYD1892,visible texture,10,1,accept
KYD1892,wear,12,3,accept
KYD1892,white collar,2,0,accept
KYD1892,white embroidery,15,0,accept
KYD1892,white shirt,16,0,accept
KYD1892,young girl,20,0,accept
KYD1893,Cossack,6,0,accept
KYD1893,Hat,7,0,accept
KYD1893,a smoking pipe,19,0,accept
KYD1893,brown blurred background,3,0,accept
KYD1893,"dark, textured garment",15,0,accept
KYD1893,kozarlyuha,22,0,accept
KYD1893,"man with a dark, pointed hat",9,4,accept
KYD1893,man with a long beard,2,5,reject
KYD1893,painting,16,0,accept
KYD1893,pipe,16,0,accept
KYD1893,portrait,11,0,accept
KYD1893,portrait of kozarlyuha,22,0,accept
KYD1893,visible brushstrokes,14,0,accept
KYD1893,wear,8,3,accept
KYD1893,wild glance,3,0,accept
KYD1894,Painting title on,6,1,accept
KYD1894,Traditional clothing,7,0,accept
KYD1894,basket,5,4,accept
KYD1894,black mane,13,0,accept
KYD1894,blue pants,18,0,accept
KYD1894,blue sky,2,0,accept
KYD1894,buckets,8,0,accept
KYD1894,bushes,7,0,accept
KYD1894,couple,17,0,accept
KYD1894,girl,17,0,accept
KYD1894,"my girl, drink my horse",11,0,accept
KYD1894,painting,12,0,accept
KYD1894,poplar tree,2,0,accept
KYD1894,red dress,13,0,accept
KYD1894,red headpiece,18,1,accept
KYD1894,red jacket,19,0,accept
KYD1894,red roof,7,0,accept
KYD1894,red saddle,14,0,accept
KYD1894,rural setting,7,0,accept
KYD1894,shoulder yoke,6,0,accept
KYD1894,small wooden barrel,4,3,accept
KYD1894,sun,13,0,accept
KYD1894,ukrainian couple,16,0,accept
KYD1894,visible brushstrokes,5,6,reject
KYD1894,wear,11,0,accept
KYD1894,well,8,0,accept
KYD1894,well crane,2,0,accept
KYD1894,white embroidery,16,0,accept
KYD1894,white hat,14,0,accept
KYD1894,white horse,19,0,accept
KYD1894,white house,9,0,accept
KYD1895,Landscape,7,0,accept
KYD1895,Man with moustache,7,0,accept
KYD1895,River,7,0,accept
KYD1895,Sky,11,0,accept
KYD1895,bandura player on the cliff / steep,16,0,accept
KYD1895,blue pants,14,0,accept
KYD1895,clouds,3,0,accept
KYD1895,distant wood,3,0,accept
KYD1895,fence,3,0,accept
KYD1895,"large, round-bodied string instrument with a curved neck",18,0,accept
KYD1895,man with a beard and dark hair,13,6,accept
KYD1895,national instrument of Ukraine,7,0,accept
KYD1895,painted wooden panel,13,0,accept
KYD1895,small tree,11,5,accept
KYD1895,some damage,19,0,accept
KYD1895,visible vertical lines,12,0,accept
KYD1895,white shirt,20,0,accept
KYD1896,River,9,0,accept
KYD1896,Two houses,13,0,accept
KYD1896,White house,11,0,accept
KYD1896,a village,20,0,accept
KYD1896,birch tree,2,0,accept
KYD1896,birds,6,0,accept
KYD1896,blurred blue sky,2,0,accept
KYD1896,boat,6,0,accept
KYD1896,body of water,14,0,accept
KYD1896,damage,11,0,accept
KYD1896,forest,18,0,accept
KYD1896,house,19,0,accept
KYD1896,large tree,20,0,accept
KYD1896,meadows,2,0,accept
KYD1896,painting,18,0,accept
KYD1896,person,16,0,accept
KYD1896,reflections on the water,2,0,accept
KYD1896,small boat,20,0,accept
KYD1896,swans,19,0,accept
KYD1896,thatched roof,14,0,accept
KYD1896,visible signs of age,14,0,accept
KYD1896,willow tree,2,0,accept
KYD1897,Brown horse,9,0,accept
KYD1897,Bushes in bloom,7,0,accept
KYD1897,Lake,7,0,accept
KYD1897,Rural landscape,7,0,accept
KYD1897,Village in the background,9,0,accept
KYD1897,black hat,12,0,accept
KYD1897,blue sky,2,0,accept
KYD1897,dark blue coat,9,3,accept
KYD1897,dark jug,10,0,accept
KYD1897,distant wood,2,0,accept
KYD1897,ducks,2,0,accept
KYD1897,folk-art style,16,0,accept
KYD1897,girl,14,0,accept
KYD1897,horse,18,0,accept
KYD1897,kozak,14,0,accept
KYD1897,kozak with a girl near the well,14,0,accept
KYD1897,man,16,0,accept
KYD1897,meadows,2,0,accept
KYD1897,painting,11,0,accept
KYD1897,reflections on the water,2,0,accept
KYD1897,stone platform,2,10,reject
KYD1897,water well,12,0,accept
KYD1897,white dress,18,0,accept
KYD1897,woman,11,0,accept
KYD1898,Traditional clothing,7,0,accept
KYD1898,a man,12,0,accept
KYD1898,a woman,12,0,accept
KYD1898,apple,8,4,accept
KYD1898,birch tree,2,0,accept
KYD1898,bucket,14,0,accept
KYD1898,bushes,7,0,accept
KYD1898,clouds and blue sky,7,0,accept
KYD1898,dark skirt,18,0,accept
KYD1898,dirt path,11,0,accept
KYD1898,large tree,7,0,accept
KYD1898,near the well,20,0,accept
KYD1898,necklace,2,0,accept
KYD1898,painting,18,0,accept
KYD1898,pond,12,0,accept
KYD1898,poplar tree,2,0,accept
KYD1898,red headscarf,9,3,accept
KYD1898,road,7,0,accept
KYD1898,rural village scene,20,0,accept
KYD1898,straw hat,13,0,accept
KYD1898,swans,20,0,accept
KYD1898,thatched-roof houses,18,0,accept
KYD1898,traditional folk attire,20,0,accept
KYD1898,two people,20,0,accept
KYD1898,white blouse,13,0,accept
KYD1898,white shirt,14,0,accept
KYD1898,wicker fence,2,0,accept
KYD1898,windmill,11,3,accept
KYD1898,wooden fence,6,0,accept
KYD1898,wooden well,20,0,accept
KYD1899,White houses,9,0,accept
KYD1899,Wooden fence,9,0,accept
KYD1899,a village,12,0,accept
KYD1899,black dog,18,0,accept
KYD1899,blue sky with clouds,2,0,accept
KYD1899,church,12,0,accept
KYD1899,damage,6,1,accept
KYD1899,dirt road,14,0,accept
KYD1899,ducks,14,0,accept
KYD1899,fields,15,1,accept
KYD1899,flowers,2,0,accept
KYD1899,houses,14,0,accept
KYD1899,painted landscape,12,0,accept
KYD1899,pond,14,0,accept
KYD1899,rural village,18,0,accept
KYD1899,steeple,0,3,reject
KYD1899,thatched roof,2,0,accept
KYD1899,tin roof,2,0,accept
KYD1899,trees,12,0,accept
KYD1899,two buckets,12,0,accept
KYD1899,visible signs of wear,16,0,accept
KYD1899,wicker fence,2,0,accept
KYD1899,woman,14,0,accept
KYD1899,wooden surface,13,0,accept
KYD1900,Black birds in the sky,9,0,accept
KYD1900,black horse,21,0,accept
KYD1900,blue and red dress,14,0,accept
KYD1900,blue sky with clouds,2,0,accept
KYD1900,blue trousers,14,0,accept
KYD1900,cane,12,0,accept
KYD1900,cat near the house,9,0,accept
KYD1900,chickens,15,0,accept
KYD1900,distant house,2,0,accept
KYD1900,dome of a church,2,0,accept
KYD1900,flowering bushes,2,0,accept
KYD1900,man in red and white embroidered shirt and blue trousers,18,0,accept
KYD1900,older man in similar attire,12,0,accept
KYD1900,poplar tree,2,0,accept
KYD1900,red and white embroidered shirt,18,0,accept
KYD1900,rural scene,20,0,accept
KYD1900,small dog,21,0,accept
KYD1900,tall green trees,16,0,accept
KYD1900,thatched roof,14,0,accept
KYD1900,visible signs of age and wear,14,0,accept
KYD1900,white house,14,0,accept
KYD1900,wicker fence,2,0,accept
KYD1900,woman in blue and red dress,14,0,accept
KYD1900,wooden fence,18,0,accept
KYD1900,yard,8,0,accept
KYD1900,yaryna,14,0,accept
KYD1901,Birch,6,0,accept
KYD1901,Light damage,10,0,accept
KYD1901,birch tree,21,0,accept
KYD1901,blue sky,2,0,accept
KYD1901,couple,21,0,accept
KYD1901,cracking,4,5,reject
KYD1901,dark jacket,11,2,accept
KYD1901,floral headpiece,14,0,accept
KYD1901,hat,14,0,accept
KYD1901,horse,19,0,accept
KYD1901,house,21,0,accept
KYD1901,man,14,0,accept
KYD1901,oil on canvas,16,0,accept
KYD1901,painting,11,0,accept
KYD1901,parting for a military campaign,18,0,accept
KYD1901,path,12,0,accept
KYD1901,red skirt,13,0,accept
KYD1901,saddle,13,0,accept
KYD1901,soldier,6,0,accept
KYD1901,sword,13,0,accept
KYD1901,thatched roof,18,0,accept
KYD1901,trees,15,0,accept
KYD1901,visible brushstrokes,9,2,accept
KYD1901,white blouse with red embroidery,12,0,accept
KYD1901,woman,12,0,accept
KYD1901,wooden fence,19,0,accept
KYD1902,basket,2,9,reject
KYD1902,blue skirt,7,1,accept
KYD1902,blue sky,2,0,accept
KYD1902,boat,20,0,accept
KYD1902,boys,14,0,accept
KYD1902,boys and girls near the river,14,0,accept
KYD1902,bushes,9,0,accept
KYD1902,courtship,2,0,accept
KYD1902,depicting a group of people,18,0,accept
KYD1902,distant wood,2,0,accept
KYD1902,embroidered shirt,2,0,accept
KYD1902,fur hat,2,0,accept
KYD1902,girls,14,0,accept
KYD1902,grass,11,0,accept
KYD1902,group of people,20,0,accept
KYD1902,jar,2,0,accept
KYD1902,large wooden object,5,2,accept
KYD1902,long wooden instrument,14,0,accept
KYD1902,lute,5,5,tie
KYD1902,oar,2,0,accept
KYD1902,others,5,2,accept
KYD1902,painting,18,0,accept
KYD1902,poplar tree,2,0,accept
KYD1902,pot on open fire,2,0,accept
KYD1902,red sash,2,0,accept
KYD1902,red vest,14,0,accept
KYD1902,reed,2,0,accept
KYD1902,reflections of the water,2,0,accept
KYD1902,river,2,0,accept
KYD1902,several men,10,2,accept
KYD1902,signs of age,10,1,accept
KYD1902,small boat,2,0,accept
KYD1902,straw hat,2,0,accept
KYD1902,traditional folk attire,20,0,accept
KYD1902,trees,11,0,accept
KYD1902,wear,12,0,accept
KYD1902,woman,10,0,accept
KYD1903,Sky,11,0,accept
KYD1903,a windmill,15,0,accept
KYD1903,body of water,16,0,accept
KYD1903,clay cliffs,3,0,accept
KYD1903,cracks,11,0,accept
KYD1903,distant hills,3,0,accept
KYD1903,landscape,20,0,accept
KYD1903,paint wear,19,0,accept
KYD1903,poplar tree,3,0,accept
KYD1903,rural landscape,16,0,accept
KYD1903,small white house,18,0,accept
KYD1903,tall trees,14,0,accept
KYD1903,thatched roof,18,0,accept
KYD1903,wooden windmill,20,0,accept
KYD1904,Sword,12,0,accept
KYD1904,blue sky,2,0,accept
KYD1904,blue tunic,13,0,accept
KYD1904,bush,9,0,accept
KYD1904,couple,14,0,accept
KYD1904,dirt path,2,0,accept
KYD1904,distant wood,2,0,accept
KYD1904,floral headpiece,12,0,accept
KYD1904,grey fur hat,2,0,accept
KYD1904,horse,15,0,accept
KYD1904,house entrance,2,0,accept
