tag,europeana_id,upvotes,downvotes,recommendation,creator,type,creation_date,creation_time,event_number
large man with a beard,KYD1916,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
large man with a beard,KYD1916,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
large man with a moustache,KYD1916,2,0,accept,,User,2026-03-27,09:39:00,3
large man with a moustache,KYD1916,5,0,accept,,User,2026-03-27,09:39:00,4
large man with a moustache,KYD1916,0,0,accept,,User,2026-03-27,09:39:00,5
peeling paint,KYD1916,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
peeling paint,KYD1916,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
peeling paint,KYD1916,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
peeling paint,KYD1916,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
peeling paint,KYD1916,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
several men,KYD1916,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
several men,KYD1916,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
several men,KYD1916,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
several men,KYD1916,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
several men,KYD1916,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
significant paint loss,KYD1916,2,0,accept,,User,2026-04-05,19:38:56,5
significant wear and tear,KYD1916,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
significant wear and tear,KYD1916,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
significant wear and tear,KYD1916,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
significant wear and tear,KYD1916,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
significant wear and tear,KYD1916,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
small object,KYD1916,0,1,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
small object,KYD1916,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
small object,KYD1916,0,1,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
small object,KYD1916,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
small object,KYD1916,0,0,unknown,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
taras bulba with his sons,KYD1916,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
taras bulba with his sons,KYD1916,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
taras bulba with his sons,KYD1916,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
taras bulba with his sons,KYD1916,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
taras bulba with his sons,KYD1916,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
thatched roof,KYD1916,3,0,accept,,User,2026-04-01,15:01:08,4
thatched roof,KYD1916,1,0,accept,,User,2026-04-01,15:01:08,5
traditional clothing,KYD1916,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
traditional clothing,KYD1916,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
traditional clothing,KYD1916,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
traditional clothing,KYD1916,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
traditional clothing,KYD1916,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
wheel,KYD1916,2,0,accept,,User,2026-04-05,19:39:22,5
white collar,KYD1916,3,0,accept,,User,2026-04-01,15:00:48,4
white collar,KYD1916,1,0,accept,,User,2026-04-01,15:00:48,5
white house,KYD1916,3,0,accept,,User,2026-03-27,09:29:27,3
white house,KYD1916,5,0,accept,,User,2026-03-27,09:29:27,4
white house,KYD1916,0,0,accept,,User,2026-03-27,09:29:27,5
window,KYD1916,3,0,accept,,User,2026-04-01,15:00:14,4
window,KYD1916,1,0,accept,,User,2026-04-01,15:00:14,5
brown eyes,KYD1917,4,0,accept,,User,2026-04-01,14:49:21,4
brown eyes,KYD1917,1,0,accept,,User,2026-04-01,14:49:21,5
cracks,KYD1917,0,1,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
cracks,KYD1917,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
cracks,KYD1917,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
cracks,KYD1917,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
cracks,KYD1917,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
dark hair,KYD1917,4,0,accept,,User,2026-04-01,14:49:12,4
dark hair,KYD1917,1,0,accept,,User,2026-04-01,14:49:12,5
dark jacket,KYD1917,4,0,accept,,User,2026-04-01,14:49:06,4
dark jacket,KYD1917,1,0,accept,,User,2026-04-01,14:49:06,5
dark suit,KYD1917,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
dark suit,KYD1917,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
dark suit,KYD1917,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
dark suit,KYD1917,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
dark suit,KYD1917,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
man with a mustache,KYD1917,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
man with a mustache,KYD1917,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
man with a mustache,KYD1917,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
man with a mustache,KYD1917,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
man with a mustache,KYD1917,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
moustage,KYD1917,1,0,accept,,User,2026-03-27,10:02:32,3
moustage,KYD1917,5,0,accept,,User,2026-03-27,10:02:32,4
moustage,KYD1917,0,0,accept,,User,2026-03-27,10:02:32,5
paint splatters,KYD1917,0,1,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
paint splatters,KYD1917,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
paint splatters,KYD1917,0,1,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
paint splatters,KYD1917,2,2,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
paint splatters,KYD1917,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
painted portrait,KYD1917,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
painted portrait,KYD1917,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
painted portrait,KYD1917,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
painted portrait,KYD1917,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
painted portrait,KYD1917,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
panas yarmolenko,KYD1917,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
panas yarmolenko,KYD1917,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
panas yarmolenko,KYD1917,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
panas yarmolenko,KYD1917,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
panas yarmolenko,KYD1917,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
self-portrait,KYD1917,2,0,accept,,User,2026-03-27,10:01:11,3
self-portrait,KYD1917,6,0,accept,,User,2026-03-27,10:01:11,4
self-portrait,KYD1917,0,0,accept,,User,2026-03-27,10:01:11,5
self-portrait of panas yarmolenko,KYD1917,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
self-portrait of panas yarmolenko,KYD1917,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
self-portrait of panas yarmolenko,KYD1917,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
self-portrait of panas yarmolenko,KYD1917,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
self-portrait of panas yarmolenko,KYD1917,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
striped tie,KYD1917,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
striped tie,KYD1917,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
striped tie,KYD1917,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
striped tie,KYD1917,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
striped tie,KYD1917,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
stripped tie,KYD1917,2,0,accept,,User,2026-04-05,19:34:26,5
white shirt,KYD1917,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
white shirt,KYD1917,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
white shirt,KYD1917,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
white shirt,KYD1917,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
white shirt,KYD1917,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
blue veil,KYD1920,0,1,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
blue veil,KYD1920,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
blue veil,KYD1920,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
blue veil,KYD1920,2,4,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
blue veil,KYD1920,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
blurred halo,KYD1920,4,0,accept,,User,2026-03-29,16:10:29,4
blurred halo,KYD1920,0,0,accept,,User,2026-03-29,16:10:29,5
christ child,KYD1920,2,0,accept,,User,2026-03-27,10:01:09,3
christ child,KYD1920,7,0,accept,,User,2026-03-27,10:01:09,4
christ child,KYD1920,0,0,accept,,User,2026-03-27,10:01:09,5
cracks,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
cracks,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
cracks,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
cracks,KYD1920,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
cracks,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
crown,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
crown,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
crown,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
crown,KYD1920,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
crown,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
golden crown with blue and red jewels,KYD1920,0,1,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
golden crown with blue and red jewels,KYD1920,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
golden crown with blue and red jewels,KYD1920,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
golden crown with blue and red jewels,KYD1920,2,3,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
golden crown with blue and red jewels,KYD1920,0,0,reject,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
green robe,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
green robe,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
green robe,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
green robe,KYD1920,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
green robe,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
grey background,KYD1920,4,0,accept,,User,2026-03-29,16:10:41,4
grey background,KYD1920,0,0,accept,,User,2026-03-29,16:10:41,5
hodegetria,KYD1920,1,0,accept,,User,2026-03-27,10:00:08,3
hodegetria,KYD1920,6,0,accept,,User,2026-03-27,10:00:08,4
hodegetria,KYD1920,0,0,accept,,User,2026-03-27,10:00:08,5
icon,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
icon,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
icon,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
icon,KYD1920,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
icon,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
infant jesus,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
infant jesus,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
infant jesus,KYD1920,3,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
infant jesus,KYD1920,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
infant jesus,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
our lady of the way,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
our lady of the way,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
our lady of the way,KYD1920,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
our lady of the way,KYD1920,8,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
our lady of the way,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
paint peeling,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
paint peeling,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
paint peeling,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
paint peeling,KYD1920,5,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
paint peeling,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
red robe with gold trim,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
red robe with gold trim,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
red robe with gold trim,KYD1920,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
red robe with gold trim,KYD1920,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
red robe with gold trim,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
religious icon,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
religious icon,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
religious icon,KYD1920,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
religious icon,KYD1920,7,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
religious icon,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
virgin mary,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
virgin mary,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
virgin mary,KYD1920,3,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
virgin mary,KYD1920,0,0,accept,,User,2026-03-27,10:00:26,3
virgin mary,KYD1920,9,0,accept,,User,2026-03-27,10:00:26,4
virgin mary,KYD1920,0,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
virgin mary,KYD1920,0,0,accept,,User,2026-03-27,10:00:26,5
virgin mary,KYD1920,0,1,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
white tunic,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
white tunic,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
white tunic,KYD1920,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
white tunic,KYD1920,6,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
white tunic,KYD1920,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
bridge,KYD1921,3,0,accept,,User,2026-03-27,09:44:48,3
bridge,KYD1921,5,0,accept,,User,2026-03-27,09:44:48,4
bridge,KYD1921,0,0,accept,,User,2026-03-27,09:44:48,5
evening on ukraine,KYD1921,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
evening on ukraine,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
evening on ukraine,KYD1921,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
evening on ukraine,KYD1921,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
evening on ukraine,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
evening sky,KYD1921,3,0,accept,,User,2026-04-01,14:54:54,4
evening sky,KYD1921,1,0,accept,,User,2026-04-01,14:54:54,5
houses,KYD1921,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
houses,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
houses,KYD1921,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
houses,KYD1921,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
houses,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
poplar trees,KYD1921,3,0,accept,,User,2026-04-01,14:54:31,4
poplar trees,KYD1921,1,0,accept,,User,2026-04-01,14:54:31,5
reed,KYD1921,3,0,accept,,User,2026-04-01,14:55:37,4
reed,KYD1921,1,0,accept,,User,2026-04-01,14:55:37,5
river,KYD1921,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
river,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
river,KYD1921,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
river,KYD1921,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
river,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
rural landscape,KYD1921,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
rural landscape,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
rural landscape,KYD1921,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
rural landscape,KYD1921,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
rural landscape,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
swans,KYD1921,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
swans,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
swans,KYD1921,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
swans,KYD1921,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
swans,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
thatched roofs,KYD1921,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
thatched roofs,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
thatched roofs,KYD1921,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
thatched roofs,KYD1921,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
thatched roofs,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
trees,KYD1921,1,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
trees,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
trees,KYD1921,3,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
trees,KYD1921,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
trees,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
village,KYD1921,1,0,accept,,User,2026-03-27,09:49:20,3
village,KYD1921,5,0,accept,,User,2026-03-27,09:49:20,4
village,KYD1921,0,0,accept,,User,2026-03-27,09:49:20,5
visible damage,KYD1921,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,1
visible damage,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,2
visible damage,KYD1921,2,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,3
visible damage,KYD1921,4,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,4
visible damage,KYD1921,0,0,accept,"Qwen3-VL-2B-Instruct, Qwen3.5-4B",Software,2026-02-13,08:08:10,5
water lilies,KYD1921,3,0,accept,,User,2026-04-01,14:54:45,4
water lilies,KYD1921,1,0,accept,,User,2026-04-01,14:54:45,5
